# FrameID, Timestamp_Sec, Odom_X, Odom_Y, Odom_Yaw, Lat, Lon
126, 1762515290.557324, 692925.9914, 5339071.5827, 1.1235, 48.175526264, 11.595239255
127, 1762515290.595858, 692926.0739, 5339071.5425, 1.1223, 48.175525881, 11.595240348
128, 1762515290.626230, 692926.1653, 5339071.4981, 1.1211, 48.175525457, 11.595241558
129, 1762515290.664730, 692926.2311, 5339071.4659, 1.1202, 48.175525150, 11.595242429
130, 1762515290.698472, 692926.2441, 5339071.4596, 1.1201, 48.175525090, 11.595242601
131, 1762515290.724909, 692926.3050, 5339071.4296, 1.1195, 48.175524803, 11.595243408
132, 1762515290.770733, 692926.3905, 5339071.3871, 1.1186, 48.175524398, 11.595244540
133, 1762515290.802158, 692926.4779, 5339071.3435, 1.1178, 48.175523983, 11.595245697
134, 1762515290.827100, 692926.4927, 5339071.3361, 1.1176, 48.175523913, 11.595245892
135, 1762515290.874068, 692926.5462, 5339071.3094, 1.1171, 48.175523659, 11.595246601
136, 1762515290.910103, 692926.6302, 5339071.2677, 1.1161, 48.175523261, 11.595247714
137, 1762515290.924739, 692926.6361, 5339071.2648, 1.1160, 48.175523233, 11.595247791
138, 1762515290.958411, 692926.7338, 5339071.2161, 1.1148, 48.175522769, 11.595249085
139, 1762515290.996915, 692926.8032, 5339071.1813, 1.1139, 48.175522437, 11.595250003
140, 1762515291.022006, 692926.8135, 5339071.1761, 1.1138, 48.175522388, 11.595250140
141, 1762515291.049879, 692926.8796, 5339071.1428, 1.1129, 48.175522071, 11.595251015
142, 1762515291.094153, 692926.9721, 5339071.0964, 1.1117, 48.175521629, 11.595252239
143, 1762515291.130090, 692927.0675, 5339071.0485, 1.1104, 48.175521173, 11.595253503
144, 1762515291.153307, 692927.0857, 5339071.0394, 1.1101, 48.175521085, 11.595253744
145, 1762515291.179804, 692927.1544, 5339071.0046, 1.1092, 48.175520754, 11.595254653
146, 1762515291.228000, 692927.2332, 5339070.9647, 1.1082, 48.175520374, 11.595255695
147, 1762515291.255209, 692927.2451, 5339070.9586, 1.1080, 48.175520316, 11.595255853
148, 1762515291.292128, 692927.3189, 5339070.9213, 1.1072, 48.175519961, 11.595256830
149, 1762515291.323270, 692927.4108, 5339070.8749, 1.1063, 48.175519519, 11.595258047
150, 1762515291.368032, 692927.5111, 5339070.8257, 1.1058, 48.175519050, 11.595259374
151, 1762515291.397502, 692927.5245, 5339070.8188, 1.1057, 48.175518985, 11.595259552
152, 1762515291.421691, 692927.6310, 5339070.7640, 1.1057, 48.175518462, 11.595260961
153, 1762515291.464612, 692927.7128, 5339070.7216, 1.1059, 48.175518059, 11.595262044
154, 1762515291.491090, 692927.7252, 5339070.7152, 1.1059, 48.175517998, 11.595262208
155, 1762515291.514751, 692927.7985, 5339070.6772, 1.1061, 48.175517638, 11.595263177
156, 1762515291.564696, 692927.9061, 5339070.6221, 1.1063, 48.175517113, 11.595264601
157, 1762515291.592275, 692927.9896, 5339070.5796, 1.1064, 48.175516708, 11.595265706
158, 1762515291.616164, 692928.0300, 5339070.5591, 1.1065, 48.175516513, 11.595266240
159, 1762515291.672340, 692928.1011, 5339070.5229, 1.1066, 48.175516169, 11.595267182
160, 1762515291.698479, 692928.2002, 5339070.4724, 1.1069, 48.175515688, 11.595268493
161, 1762515291.729458, 692928.2154, 5339070.4646, 1.1069, 48.175515614, 11.595268695
162, 1762515291.754490, 692928.3320, 5339070.4051, 1.1073, 48.175515048, 11.595270237
163, 1762515291.788232, 692928.4161, 5339070.3620, 1.1074, 48.175514638, 11.595271350
164, 1762515291.827021, 692928.4356, 5339070.3520, 1.1074, 48.175514542, 11.595271609
165, 1762515291.859509, 692928.5187, 5339070.3091, 1.1073, 48.175514134, 11.595272708
166, 1762515291.903344, 692928.6081, 5339070.2630, 1.1070, 48.175513696, 11.595273891
167, 1762515291.931355, 692928.7127, 5339070.2094, 1.1063, 48.175513186, 11.595275275
168, 1762515291.956872, 692928.7259, 5339070.2027, 1.1062, 48.175513122, 11.595275450
169, 1762515292.006063, 692928.8590, 5339070.1353, 1.1050, 48.175512480, 11.595277211
170, 1762515292.054404, 692928.9533, 5339070.0873, 1.1039, 48.175512023, 11.595278459
171, 1762515292.089632, 692929.0702, 5339070.0256, 1.1018, 48.175511437, 11.595280005
172, 1762515292.121607, 692929.1485, 5339069.9836, 1.1000, 48.175511038, 11.595281041
173, 1762515292.159618, 692929.2416, 5339069.9336, 1.0978, 48.175510563, 11.595282272
174, 1762515292.179567, 692929.2905, 5339069.9073, 1.0966, 48.175510314, 11.595282918
175, 1762515292.199068, 692929.3382, 5339069.8817, 1.0955, 48.175510071, 11.595283550
176, 1762515292.225324, 692929.4025, 5339069.8472, 1.0940, 48.175509743, 11.595284401
177, 1762515292.265227, 692929.5003, 5339069.7947, 1.0917, 48.175509245, 11.595285693
178, 1762515292.285081, 692929.5489, 5339069.7686, 1.0906, 48.175508997, 11.595286336
179, 1762515292.318030, 692929.6296, 5339069.7252, 1.0887, 48.175508586, 11.595287404
180, 1762515292.364664, 692929.7439, 5339069.6639, 1.0860, 48.175508004, 11.595288914
181, 1762515292.393367, 692929.8142, 5339069.6261, 1.0844, 48.175507645, 11.595289844
182, 1762515292.415152, 692929.8676, 5339069.5975, 1.0831, 48.175507373, 11.595290550
183, 1762515292.482860, 692930.0334, 5339069.5084, 1.0792, 48.175506528, 11.595292743
184, 1762515292.507690, 692930.0942, 5339069.4758, 1.0778, 48.175506218, 11.595293547
185, 1762515292.525210, 692930.1372, 5339069.4527, 1.0768, 48.175505999, 11.595294115
186, 1762515292.572176, 692930.2517, 5339069.3905, 1.0736, 48.175505409, 11.595295629
187, 1762515292.602753, 692930.3263, 5339069.3494, 1.0711, 48.175505020, 11.595296615
188, 1762515292.620530, 692930.3695, 5339069.3255, 1.0697, 48.175504793, 11.595297186
189, 1762515292.652424, 692930.4467, 5339069.2827, 1.0671, 48.175504387, 11.595298206
190, 1762515292.695257, 692930.4781, 5339069.2651, 1.0660, 48.175504221, 11.595298622
191, 1762515292.717294, 692930.5643, 5339069.2168, 1.0631, 48.175503763, 11.595299760
192, 1762515292.753044, 692930.6582, 5339069.1636, 1.0600, 48.175503260, 11.595301001
193, 1762515292.794872, 692930.7804, 5339069.0938, 1.0559, 48.175502600, 11.595302615
194, 1762515292.817665, 692930.7932, 5339069.0865, 1.0554, 48.175502530, 11.595302784
195, 1762515292.845444, 692930.9239, 5339069.0109, 1.0509, 48.175501816, 11.595304511
196, 1762515292.894284, 692931.0027, 5339068.9650, 1.0482, 48.175501381, 11.595305551
197, 1762515292.935293, 692931.1248, 5339068.8933, 1.0437, 48.175500704, 11.595307163
198, 1762515292.966019, 692931.1422, 5339068.8831, 1.0431, 48.175500607, 11.595307392
199, 1762515292.992429, 692931.2753, 5339068.8046, 1.0383, 48.175499866, 11.595309149
200, 1762515293.038290, 692931.3770, 5339068.7442, 1.0346, 48.175499295, 11.595310493
201, 1762515293.071357, 692931.4700, 5339068.6883, 1.0315, 48.175498768, 11.595311719
202, 1762515293.110778, 692931.4922, 5339068.6748, 1.0307, 48.175498641, 11.595312013
203, 1762515293.139007, 692931.5825, 5339068.6201, 1.0279, 48.175498125, 11.595313204
204, 1762515293.166345, 692931.6975, 5339068.5503, 1.0247, 48.175497466, 11.595314721
205, 1762515293.209419, 692931.8282, 5339068.4706, 1.0220, 48.175496714, 11.595316446
206, 1762515293.231478, 692931.8520, 5339068.4560, 1.0216, 48.175496577, 11.595316760
207, 1762515293.268284, 692931.9475, 5339068.3970, 1.0204, 48.175496020, 11.595318020
208, 1762515293.294026, 692931.9623, 5339068.3878, 1.0203, 48.175495934, 11.595318214
209, 1762515293.318838, 692932.0615, 5339068.3003, 1.0195, 48.175495120, 11.595319512
210, 1762515293.358544, 692932.1883, 5339068.2196, 1.0191, 48.175494361, 11.595321185
211, 1762515293.380405, 692932.2141, 5339068.2032, 1.0190, 48.175494207, 11.595321525
212, 1762515293.421352, 692932.3133, 5339068.1405, 1.0186, 48.175493617, 11.595322833
213, 1762515293.463586, 692932.4141, 5339068.0775, 1.0180, 48.175493023, 11.595324162
214, 1762515293.492697, 692932.4310, 5339068.0670, 1.0179, 48.175492924, 11.595324385
215, 1762515293.531193, 692932.5555, 5339067.9894, 1.0172, 48.175492193, 11.595326027
216, 1762515293.566671, 692932.6967, 5339067.9014, 1.0167, 48.175491364, 11.595327888
217, 1762515293.587028, 692932.7088, 5339067.8939, 1.0167, 48.175491293, 11.595328048
218, 1762515293.626111, 692932.8071, 5339067.8320, 1.0166, 48.175490710, 11.595329344
219, 1762515293.680777, 692932.9147, 5339067.7638, 1.0167, 48.175490068, 11.595330763
220, 1762515293.706810, 692933.0325, 5339067.6891, 1.0170, 48.175489364, 11.595332316
221, 1762515293.718851, 692933.0395, 5339067.6846, 1.0170, 48.175489322, 11.595332409
222, 1762515293.755746, 692933.1843, 5339067.5935, 1.0170, 48.175488464, 11.595334318
223, 1762515293.797964, 692933.2886, 5339067.5284, 1.0168, 48.175487851, 11.595335693
224, 1762515293.833700, 692933.3879, 5339067.4662, 1.0165, 48.175487265, 11.595337003
225, 1762515293.880546, 692933.4946, 5339067.3993, 1.0160, 48.175486635, 11.595338409
226, 1762515293.918727, 692933.6222, 5339067.3189, 1.0155, 48.175485878, 11.595340093
227, 1762515293.944793, 692933.6378, 5339067.3091, 1.0154, 48.175485785, 11.595340298
228, 1762515293.965762, 692933.7545, 5339067.2354, 1.0150, 48.175485092, 11.595341837
229, 1762515293.993518, 692933.7911, 5339067.2124, 1.0149, 48.175484875, 11.595342320
230, 1762515294.028147, 692933.8916, 5339067.1489, 1.0147, 48.175484277, 11.595343645
231, 1762515294.076163, 692933.9908, 5339067.0864, 1.0146, 48.175483688, 11.595344952
232, 1762515294.102488, 692934.0904, 5339067.0235, 1.0145, 48.175483096, 11.595346265
233, 1762515294.144807, 692934.2100, 5339066.9480, 1.0144, 48.175482385, 11.595347843
234, 1762515294.165008, 692934.2226, 5339066.9401, 1.0144, 48.175482311, 11.595348008
235, 1762515294.188872, 692934.3170, 5339066.8807, 1.0144, 48.175481751, 11.595349254
236, 1762515294.210427, 692934.3301, 5339066.8725, 1.0144, 48.175481674, 11.595349426
237, 1762515294.253231, 692934.4360, 5339066.8062, 1.0144, 48.175481049, 11.595350823
238, 1762515294.283661, 692934.5613, 5339066.7278, 1.0145, 48.175480311, 11.595352475
239, 1762515294.319844, 692934.6956, 5339066.6435, 1.0151, 48.175479517, 11.595354246
240, 1762515294.367847, 692934.8141, 5339066.5592, 1.0160, 48.175478727, 11.595355805
241, 1762515294.413656, 692934.9227, 5339066.4904, 1.0172, 48.175478079, 11.595357237
242, 1762515294.440241, 692934.9390, 5339066.4800, 1.0174, 48.175477982, 11.595357452
243, 1762515294.481030, 692935.0451, 5339066.4129, 1.0188, 48.175477349, 11.595358850
244, 1762515294.520950, 692935.1785, 5339066.3291, 1.0204, 48.175476561, 11.595360609
245, 1762515294.546343, 692935.3032, 5339066.2517, 1.0217, 48.175475831, 11.595362254
246, 1762515294.561806, 692935.3325, 5339066.2336, 1.0220, 48.175475661, 11.595362641
247, 1762515294.588987, 692935.3498, 5339066.2230, 1.0222, 48.175475560, 11.595362869
248, 1762515294.648464, 692935.5520, 5339066.0990, 1.0245, 48.175474391, 11.595365537
249, 1762515294.684564, 692935.5745, 5339066.0851, 1.0248, 48.175474260, 11.595365833
250, 1762515294.714295, 692935.7026, 5339066.0049, 1.0268, 48.175473505, 11.595367522
251, 1762515294.749520, 692935.8532, 5339065.9123, 1.0300, 48.175472631, 11.595369510
252, 1762515294.774236, 692935.8700, 5339065.9022, 1.0304, 48.175472536, 11.595369731
253, 1762515294.790665, 692935.9642, 5339065.8453, 1.0326, 48.175471999, 11.595370974
254, 1762515294.819057, 692935.9822, 5339065.8344, 1.0331, 48.175471897, 11.595371211
255, 1762515294.856512, 692936.0893, 5339065.7695, 1.0358, 48.175471285, 11.595372625
256, 1762515294.888250, 692936.1930, 5339065.7063, 1.0385, 48.175470688, 11.595373993
257, 1762515294.926025, 692936.3291, 5339065.6240, 1.0420, 48.175469912, 11.595375789
258, 1762515294.984927, 692936.5001, 5339065.5233, 1.0464, 48.175468960, 11.595378046
259, 1762515295.005682, 692936.5138, 5339065.5153, 1.0467, 48.175468884, 11.595378228
260, 1762515295.031545, 692936.6162, 5339065.4559, 1.0494, 48.175468323, 11.595379580
261, 1762515295.074764, 692936.7297, 5339065.3900, 1.0526, 48.175467700, 11.595381079
262, 1762515295.095634, 692936.7432, 5339065.3821, 1.0529, 48.175467625, 11.595381257
263, 1762515295.116131, 692936.8707, 5339065.3078, 1.0567, 48.175466923, 11.595382941
264, 1762515295.150762, 692936.9806, 5339065.2444, 1.0599, 48.175466323, 11.595384393
265, 1762515295.198713, 692937.0601, 5339065.1991, 1.0622, 48.175465895, 11.595385442
266, 1762515295.239353, 692937.1450, 5339065.1512, 1.0645, 48.175465441, 11.595386565
267, 1762515295.264031, 692937.2726, 5339065.0699, 1.0680, 48.175464676, 11.595388246
268, 1762515295.316190, 692937.4460, 5339064.9733, 1.0725, 48.175463761, 11.595390537
269, 1762515295.337741, 692937.4614, 5339064.9647, 1.0729, 48.175463680, 11.595390741
270, 1762515295.351318, 692937.5582, 5339064.9110, 1.0754, 48.175463171, 11.595392020
271, 1762515295.392797, 692937.5835, 5339064.8971, 1.0761, 48.175463039, 11.595392355
272, 1762515295.423557, 692937.6917, 5339064.8376, 1.0790, 48.175462475, 11.595393786
273, 1762515295.477691, 692937.8451, 5339064.7542, 1.0833, 48.175461683, 11.595395813
274, 1762515295.507986, 692938.0022, 5339064.6688, 1.0880, 48.175460874, 11.595397890
275, 1762515295.538533, 692938.0213, 5339064.6585, 1.0886, 48.175460775, 11.595398143
276, 1762515295.563564, 692938.1259, 5339064.6023, 1.0919, 48.175460242, 11.595399526
277, 1762515295.589154, 692938.2615, 5339064.5314, 1.0963, 48.175459569, 11.595401320
278, 1762515295.618846, 692938.2817, 5339064.5210, 1.0970, 48.175459470, 11.595401586
279, 1762515295.668526, 692938.4526, 5339064.4329, 1.1027, 48.175458632, 11.595403849
280, 1762515295.694720, 692938.5597, 5339064.3776, 1.1065, 48.175458106, 11.595405265
281, 1762515295.722779, 692938.5786, 5339064.3679, 1.1072, 48.175458013, 11.595405516
282, 1762515295.761887, 692938.6942, 5339064.3086, 1.1113, 48.175457449, 11.595407045
283, 1762515295.786636, 692938.8302, 5339064.2403, 1.1162, 48.175456798, 11.595408846
284, 1762515295.822280, 692938.8544, 5339064.2283, 1.1170, 48.175456684, 11.595409167
285, 1762515295.869210, 692939.0274, 5339064.1432, 1.1232, 48.175455872, 11.595411456
286, 1762515295.896894, 692939.1361, 5339064.0898, 1.1270, 48.175455363, 11.595412897
287, 1762515295.924141, 692939.2443, 5339064.0369, 1.1307, 48.175454858, 11.595414329
288, 1762515295.953702, 692939.2644, 5339064.0271, 1.1313, 48.175454765, 11.595414596
289, 1762515295.999493, 692939.4151, 5339063.9544, 1.1361, 48.175454070, 11.595416592
290, 1762515296.027848, 692939.5738, 5339063.8794, 1.1406, 48.175453353, 11.595418694
291, 1762515296.054184, 692939.5932, 5339063.8704, 1.1411, 48.175453267, 11.595418951
292, 1762515296.097675, 692939.6833, 5339063.8286, 1.1432, 48.175452867, 11.595420145
293, 1762515296.130735, 692939.8253, 5339063.7633, 1.1462, 48.175452242, 11.595422027
294, 1762515296.156651, 692939.9639, 5339063.6997, 1.1486, 48.175451633, 11.595423864
295, 1762515296.195172, 692940.0800, 5339063.6489, 1.1495, 48.175451145, 11.595425404
296, 1762515296.222742, 692940.1630, 5339063.6125, 1.1502, 48.175450795, 11.595426505
297, 1762515296.251345, 692940.2492, 5339063.5747, 1.1510, 48.175450432, 11.595427648
298, 1762515296.279365, 692940.3336, 5339063.5377, 1.1517, 48.175450077, 11.595428768
299, 1762515296.327945, 692940.4800, 5339063.4736, 1.1529, 48.175449461, 11.595430709
300, 1762515296.355263, 692940.5623, 5339063.4375, 1.1536, 48.175449115, 11.595431801
301, 1762515296.381134, 692940.6403, 5339063.4034, 1.1542, 48.175448786, 11.595432835
302, 1762515296.415522, 692940.7439, 5339063.3580, 1.1551, 48.175448350, 11.595434209
303, 1762515296.461844, 692940.8834, 5339063.2968, 1.1562, 48.175447763, 11.595436060
304, 1762515296.486843, 692940.9588, 5339063.2638, 1.1569, 48.175447446, 11.595437059
305, 1762515296.523131, 692941.0663, 5339063.2157, 1.1570, 48.175446984, 11.595438485
306, 1762515296.560833, 692941.1772, 5339063.1659, 1.1566, 48.175446507, 11.595439956
307, 1762515296.586718, 692941.2523, 5339063.1325, 1.1562, 48.175446187, 11.595440951
308, 1762515296.624227, 692941.3626, 5339063.0837, 1.1552, 48.175445718, 11.595442414
309, 1762515296.671520, 692941.4651, 5339063.0384, 1.1542, 48.175445283, 11.595443774
310, 1762515296.694985, 692941.4814, 5339063.0311, 1.1540, 48.175445214, 11.595443990
311, 1762515296.718451, 692941.5840, 5339062.9854, 1.1529, 48.175444775, 11.595445350
312, 1762515296.750229, 692941.6913, 5339062.9371, 1.1518, 48.175444311, 11.595446773
313, 1762515296.797537, 692941.8367, 5339062.8710, 1.1501, 48.175443678, 11.595448700
314, 1762515296.819046, 692941.8507, 5339062.8646, 1.1499, 48.175443617, 11.595448886
315, 1762515296.853213, 692942.0046, 5339062.7945, 1.1477, 48.175442945, 11.595450927
316, 1762515296.893070, 692942.1155, 5339062.7440, 1.1457, 48.175442461, 11.595452396
317, 1762515296.919383, 692942.1325, 5339062.7362, 1.1454, 48.175442387, 11.595452621
318, 1762515296.946038, 692942.2342, 5339062.6897, 1.1433, 48.175441941, 11.595453970
319, 1762515296.982293, 692942.3699, 5339062.6273, 1.1404, 48.175441344, 11.595455768
320, 1762515297.043758, 692942.5531, 5339062.5418, 1.1361, 48.175440525, 11.595458196
321, 1762515297.074187, 692942.6371, 5339062.5017, 1.1339, 48.175440142, 11.595459309
322, 1762515297.100673, 692942.7103, 5339062.4668, 1.1321, 48.175439809, 11.595460278
323, 1762515297.135470, 692942.8063, 5339062.4209, 1.1296, 48.175439371, 11.595461551
324, 1762515297.162766, 692942.8817, 5339062.3849, 1.1277, 48.175439027, 11.595462549
325, 1762515297.186216, 692942.9464, 5339062.3540, 1.1260, 48.175438732, 11.595463407
326, 1762515297.213098, 692943.0207, 5339062.3186, 1.1241, 48.175438393, 11.595464390
327, 1762515297.274771, 692943.1909, 5339062.2373, 1.1197, 48.175437616, 11.595466646
328, 1762515297.288065, 692943.2274, 5339062.2198, 1.1188, 48.175437449, 11.595467129
329, 1762515297.321505, 692943.3164, 5339062.1761, 1.1162, 48.175437032, 11.595468307
330, 1762515297.361243, 692943.4226, 5339062.1234, 1.1132, 48.175436530, 11.595469714
331, 1762515297.390184, 692943.4991, 5339062.0853, 1.1110, 48.175436166, 11.595470725
332, 1762515297.413863, 692943.5643, 5339062.0572, 1.1092, 48.175435896, 11.595471591
333, 1762515297.452676, 692943.6518, 5339062.0132, 1.1068, 48.175435477, 11.595472749
334, 1762515297.498031, 692943.7573, 5339061.9597, 1.1038, 48.175434968, 11.595474145
335, 1762515297.527329, 692943.7746, 5339061.9508, 1.1033, 48.175434884, 11.595474374
336, 1762515297.562829, 692943.8734, 5339061.9003, 1.1005, 48.175434403, 11.595475682
337, 1762515297.598499, 692943.9974, 5339061.8365, 1.0969, 48.175433796, 11.595477323
338, 1762515297.626441, 692944.1155, 5339061.7753, 1.0934, 48.175433214, 11.595478885
339, 1762515297.652190, 692944.1490, 5339061.7578, 1.0924, 48.175433047, 11.595479329
340, 1762515297.690353, 692944.2476, 5339061.7063, 1.0895, 48.175432558, 11.595480632
341, 1762515297.719431, 692944.2643, 5339061.6976, 1.0890, 48.175432475, 11.595480853
342, 1762515297.755253, 692944.3604, 5339061.6469, 1.0861, 48.175431994, 11.595482125
343, 1762515297.777886, 692944.4735, 5339061.5868, 1.0826, 48.175431423, 11.595483620
344, 1762515297.825659, 692944.6157, 5339061.5099, 1.0781, 48.175430693, 11.595485500
345, 1762515297.860378, 692944.6369, 5339061.4983, 1.0775, 48.175430583, 11.595485781
346, 1762515297.888873, 692944.7023, 5339061.4625, 1.0754, 48.175430244, 11.595486646
347, 1762515297.926466, 692944.8212, 5339061.3973, 1.0715, 48.175429625, 11.595488218
348, 1762515297.963083, 692944.9523, 5339061.3254, 1.0672, 48.175428944, 11.595489951
349, 1762515297.988539, 692944.9711, 5339061.3151, 1.0665, 48.175428847, 11.595490198
350, 1762515298.015281, 692945.0580, 5339061.2670, 1.0636, 48.175428391, 11.595491348
351, 1762515298.065582, 692945.1573, 5339061.2113, 1.0603, 48.175427863, 11.595492660
352, 1762515298.100321, 692945.2710, 5339061.1467, 1.0566, 48.175427252, 11.595494161
353, 1762515298.121444, 692945.2823, 5339061.1402, 1.0562, 48.175427190, 11.595494311
354, 1762515298.151015, 692945.4007, 5339061.0727, 1.0524, 48.175426551, 11.595495874
355, 1762515298.190975, 692945.4308, 5339061.0555, 1.0515, 48.175426388, 11.595496272
356, 1762515298.227001, 692945.5203, 5339061.0042, 1.0487, 48.175425903, 11.595497454
357, 1762515298.266926, 692945.6551, 5339060.9243, 1.0455, 48.175425149, 11.595499233
358, 1762515298.314043, 692945.7649, 5339060.8571, 1.0439, 48.175424515, 11.595500682
359, 1762515298.342860, 692945.8321, 5339060.8160, 1.0429, 48.175424128, 11.595501569
360, 1762515298.357027, 692945.8651, 5339060.7958, 1.0424, 48.175423937, 11.595502004
361, 1762515298.390429, 692945.9430, 5339060.7482, 1.0412, 48.175423488, 11.595503032
362, 1762515298.427127, 692946.0285, 5339060.6959, 1.0400, 48.175422995, 11.595504160
363, 1762515298.473163, 692946.1358, 5339060.6302, 1.0384, 48.175422376, 11.595505576
364, 1762515298.505223, 692946.2106, 5339060.5845, 1.0373, 48.175421944, 11.595506562
365, 1762515298.539528, 692946.2905, 5339060.5356, 1.0361, 48.175421483, 11.595507617
366, 1762515298.563967, 692946.3475, 5339060.5008, 1.0352, 48.175421154, 11.595508369
367, 1762515298.597488, 692946.4256, 5339060.4530, 1.0340, 48.175420704, 11.595509400
368, 1762515298.625043, 692946.4899, 5339060.4137, 1.0331, 48.175420333, 11.595510247
369, 1762515298.666232, 692946.5859, 5339060.3549, 1.0316, 48.175419779, 11.595511514
370, 1762515298.691856, 692946.6456, 5339060.3184, 1.0308, 48.175419435, 11.595512302
371, 1762515298.744507, 692946.7683, 5339060.2433, 1.0289, 48.175418727, 11.595513921
372, 1762515298.774025, 692946.8372, 5339060.2012, 1.0279, 48.175418330, 11.595514829
373, 1762515298.789081, 692946.8723, 5339060.1798, 1.0274, 48.175418127, 11.595515292
374, 1762515298.815382, 692946.9336, 5339060.1423, 1.0265, 48.175417774, 11.595516101
375, 1762515298.856952, 692947.0305, 5339060.0830, 1.0250, 48.175417215, 11.595517379
376, 1762515298.891586, 692947.1105, 5339060.0340, 1.0243, 48.175416753, 11.595518435
377, 1762515298.918223, 692947.1716, 5339059.9968, 1.0239, 48.175416402, 11.595519242
378, 1762515298.951903, 692947.2493, 5339059.9493, 1.0233, 48.175415954, 11.595520267
379, 1762515298.997795, 692947.3160, 5339059.9084, 1.0229, 48.175415568, 11.595521147
380, 1762515299.034665, 692947.4045, 5339059.8537, 1.0224, 48.175415053, 11.595522313
381, 1762515299.073411, 692947.4935, 5339059.7984, 1.0220, 48.175414532, 11.595523488
382, 1762515299.102900, 692947.5089, 5339059.7888, 1.0219, 48.175414442, 11.595523691
383, 1762515299.127513, 692947.6139, 5339059.7239, 1.0214, 48.175413829, 11.595525076
384, 1762515299.154465, 692947.7129, 5339059.6629, 1.0209, 48.175413254, 11.595526382
385, 1762515299.200332, 692947.7613, 5339059.6331, 1.0206, 48.175412973, 11.595527020
386, 1762515299.225331, 692947.8442, 5339059.5820, 1.0202, 48.175412492, 11.595528113
387, 1762515299.261563, 692947.9327, 5339059.5273, 1.0198, 48.175411976, 11.595529281
388, 1762515299.296008, 692948.0203, 5339059.4731, 1.0195, 48.175411465, 11.595530437
389, 1762515299.318555, 692948.0322, 5339059.4657, 1.0194, 48.175411396, 11.595530594
390, 1762515299.354132, 692948.1435, 5339059.3964, 1.0190, 48.175410743, 11.595532062
391, 1762515299.382641, 692948.2238, 5339059.3324, 1.0187, 48.175410146, 11.595533114
392, 1762515299.430082, 692948.2876, 5339059.2924, 1.0186, 48.175409769, 11.595533956
393, 1762515299.457783, 692948.3720, 5339059.2397, 1.0184, 48.175409273, 11.595535069
394, 1762515299.503140, 692948.4658, 5339059.1815, 1.0183, 48.175408724, 11.595536306
395, 1762515299.532898, 692948.5746, 5339059.1139, 1.0182, 48.175408087, 11.595537741
396, 1762515299.563553, 692948.5908, 5339059.1038, 1.0182, 48.175407992, 11.595537956
397, 1762515299.588130, 692948.7123, 5339059.0277, 1.0180, 48.175407275, 11.595539557
398, 1762515299.611820, 692948.7258, 5339059.0192, 1.0180, 48.175407195, 11.595539735
399, 1762515299.655077, 692948.8196, 5339058.9607, 1.0178, 48.175406644, 11.595540972
400, 1762515299.702108, 692948.9138, 5339058.9025, 1.0176, 48.175406095, 11.595542215
401, 1762515299.720066, 692949.0169, 5339058.8387, 1.0175, 48.175405494, 11.595543575
402, 1762515299.751951, 692949.0339, 5339058.8281, 1.0175, 48.175405394, 11.595543799
403, 1762515299.795362, 692949.1681, 5339058.7443, 1.0175, 48.175404604, 11.595545568
404, 1762515299.823293, 692949.2540, 5339058.6902, 1.0176, 48.175404095, 11.595546702
405, 1762515299.856922, 692949.2721, 5339058.6789, 1.0176, 48.175403988, 11.595546939
406, 1762515299.896568, 692949.3642, 5339058.6210, 1.0177, 48.175403443, 11.595548155
407, 1762515299.937427, 692949.4812, 5339058.5481, 1.0177, 48.175402756, 11.595549698
408, 1762515299.953538, 692949.5738, 5339058.4906, 1.0178, 48.175402214, 11.595550918
409, 1762515299.990746, 692949.6221, 5339058.4607, 1.0178, 48.175401932, 11.595551556
410, 1762515300.023133, 692949.7120, 5339058.4048, 1.0178, 48.175401406, 11.595552742
411, 1762515300.063429, 692949.8057, 5339058.3464, 1.0178, 48.175400855, 11.595553978
412, 1762515300.097358, 692949.8959, 5339058.2899, 1.0178, 48.175400323, 11.595555167
413, 1762515300.134725, 692949.9162, 5339058.2772, 1.0178, 48.175400203, 11.595555435
414, 1762515300.165051, 692950.0287, 5339058.2071, 1.0178, 48.175399543, 11.595556918
415, 1762515300.205480, 692950.1641, 5339058.1231, 1.0179, 48.175398751, 11.595558704
416, 1762515300.236392, 692950.1815, 5339058.1123, 1.0179, 48.175398649, 11.595558934
417, 1762515300.275086, 692950.2752, 5339058.0541, 1.0180, 48.175398102, 11.595560169
418, 1762515300.302706, 692950.3629, 5339057.9997, 1.0181, 48.175397589, 11.595561326
419, 1762515300.332223, 692950.4760, 5339057.9295, 1.0184, 48.175396927, 11.595562818
420, 1762515300.363986, 692950.4935, 5339057.9185, 1.0184, 48.175396824, 11.595563050
421, 1762515300.388048, 692950.6200, 5339057.8397, 1.0188, 48.175396080, 11.595564718
422, 1762515300.420768, 692950.6395, 5339057.8275, 1.0189, 48.175395966, 11.595564975
423, 1762515300.464966, 692950.7383, 5339057.7690, 1.0194, 48.175395413, 11.595566278
424, 1762515300.496225, 692950.8292, 5339057.7128, 1.0199, 48.175394884, 11.595567478
425, 1762515300.528525, 692950.9208, 5339057.6561, 1.0206, 48.175394349, 11.595568686
426, 1762515300.572948, 692951.0433, 5339057.5803, 1.0216, 48.175393635, 11.595570302
427, 1762515300.597301, 692951.0558, 5339057.5726, 1.0217, 48.175393562, 11.595570467
428, 1762515300.626571, 692951.1703, 5339057.5018, 1.0227, 48.175392895, 11.595571977
